309.051,144.113
309.957,144.535
310.864,144.958
311.77,145.381
312.676,145.803
313.582,146.226
314.489,146.649
315.395,147.071
316.301,147.494
317.208,147.916
318.114,148.339
319.02,148.762
319.927,149.184
320.833,149.607
321.739,150.029
322.646,150.452
323.552,150.875
324.458,151.297
325.364,151.72
326.271,152.143
327.177,152.565
328.083,152.988
328.99,153.41
329.896,153.833
330.802,154.256
331.709,154.678
332.615,155.101
333.521,155.524
334.428,155.946
335.334,156.369
336.24,156.791
337.146,157.214
338.053,157.637
338.959,158.059
339.865,158.482
340.772,158.904
341.678,159.327
342.584,159.75
343.491,160.172
344.397,160.595
345.303,161.018
346.21,161.44
347.116,161.863
348.022,162.285
348.928,162.708
349.835,163.131
350.741,163.553
351.647,163.976
352.554,164.399
353.46,164.821
354.366,165.244
355.273,165.666
356.179,166.089
357.085,166.512
357.992,166.934
358.898,167.357
359.804,167.779
360.71,168.202
361.617,168.625
362.523,169.047
363.429,169.47
364.336,169.893
365.242,170.315
366.148,170.738
367.055,171.16
367.961,171.583
368.867,172.006
369.774,172.428
370.68,172.851
371.586,173.273
372.493,173.696
373.399,174.119
374.305,174.541
375.211,174.964
376.118,175.387
377.024,175.809
377.93,176.232
378.837,176.654
379.743,177.077
380.649,177.5
381.556,177.922
382.462,178.345
383.368,178.768
384.275,179.19
385.181,179.613
386.087,180.035
386.993,180.458
387.9,180.881
388.806,181.303
389.712,181.726
390.619,182.148
391.525,182.571
392.431,182.994
393.338,183.416
394.244,183.839
395.15,184.262
396.057,184.684
396.963,185.107
397.869,185.529
398.775,185.952
399.682,186.375
400.588,186.797
401.494,187.22
402.401,187.643
403.307,188.065
404.213,188.488
405.12,188.91
406.026,189.333
406.932,189.756
407.839,190.178
408.745,190.601
409.651,191.023
410.557,191.446
411.464,191.869
412.37,192.291
413.276,192.714
414.183,193.137
415.089,193.559
415.995,193.982
416.902,194.404
417.808,194.827
418.714,195.25
419.621,195.672
420.527,196.095
421.433,196.517
422.339,196.94
423.246,197.363
424.152,197.785
425.058,198.208
425.965,198.631
426.871,199.053
427.777,199.476
428.684,199.898
429.59,200.321
430.496,200.744
431.403,201.166
432.309,201.589
433.215,202.012
434.121,202.434
435.028,202.857
435.934,203.279
436.84,203.702
437.747,204.125
438.653,204.547
439.559,204.97
440.466,205.392
441.372,205.815
442.278,206.238
443.185,206.66
444.091,207.083
444.997,207.506
445.903,207.928
446.81,208.351
447.716,208.773
448.622,209.196
449.529,209.619
450.435,210.041
451.341,210.464
452.248,210.887
453.154,211.309
454.06,211.732
454.967,212.154
455.873,212.577
456.779,213
457.685,213.422
458.592,213.845
459.498,214.267
460.404,214.69
461.311,215.113
462.217,215.535
463.123,215.958
464.03,216.381
464.672,217.147
465.315,217.913
465.958,218.679
466.601,219.445
467.244,220.211
467.886,220.977
468.529,221.743
469.172,222.509
469.815,223.275
470.457,224.041
471.1,224.807
471.743,225.573
472.386,226.339
473.029,227.105
473.671,227.871
474.314,228.637
474.957,229.403
475.6,230.169
476.243,230.935
476.885,231.701
477.528,232.467
478.171,233.234
478.814,234
479.456,234.766
480.099,235.532
480.742,236.298
481.385,237.064
482.028,237.83
482.67,238.596
483.313,239.362
483.956,240.128
484.599,240.894
485.242,241.66
485.884,242.426
486.527,243.192
487.17,243.958
487.813,244.724
488.456,245.49
489.098,246.256
489.741,247.022
490.384,247.788
491.027,248.554
491.669,249.32
492.312,250.087
492.955,250.853
493.598,251.619
494.241,252.385
494.883,253.151
495.526,253.917
496.169,254.683
496.812,255.449
497.455,256.215
498.097,256.981
498.74,257.747
499.383,258.513
500.026,259.279
500.668,260.045
501.311,260.811
501.954,261.577
502.597,262.343
503.24,263.109
503.882,263.875
504.525,264.641
505.168,265.407
505.811,266.173
506.454,266.939
507.096,267.706
507.739,268.472
508.382,269.238
509.025,270.004
509.668,270.77
510.31,271.536
510.953,272.302
511.596,273.068
512.239,273.834
512.881,274.6
513.524,275.366
514.167,276.132
514.81,276.898
515.453,277.664
516.095,278.43
516.738,279.196
517.381,279.962
518.024,280.728
518.667,281.494
519.309,282.26
519.952,283.026
520.595,283.792
521.238,284.559
521.88,285.325
522.523,286.091
523.166,286.857
523.809,287.623
524.452,288.389
525.094,289.155
525.737,289.921
526.38,290.687
527.023,291.453
527.666,292.219
528.308,292.985
528.951,293.751
529.594,294.517
530.237,295.283
530.879,296.049
531.522,296.815
532.165,297.581
532.808,298.347
533.451,299.113
534.093,299.879
534.736,300.645
535.379,301.411
536.022,302.178
536.665,302.944
537.307,303.71
537.95,304.476
538.593,305.242
539.236,306.008
539.879,306.774
540.521,307.54
541.164,308.306
541.807,309.072
542.45,309.838
543.092,310.604
543.735,311.37
544.378,312.136
545.021,312.902
545.664,313.668
546.306,314.434
546.949,315.2
547.592,315.966
548.235,316.732
548.878,317.498
549.52,318.264
550.163,319.031
550.806,319.797
551.449,320.563
552.091,321.329
552.734,322.095
553.377,322.861
554.02,323.627
554.663,324.393
555.305,325.159
555.948,325.925
556.591,326.691
557.234,327.457
557.877,328.223
558.519,328.989
559.162,329.755
559.805,330.521
560.448,331.287
561.091,332.053
561.733,332.819
562.376,333.585
563.019,334.351
563.662,335.117
564.304,335.883
564.947,336.65
565.59,337.416
566.233,338.182
566.876,338.948
567.518,339.714
568.161,340.48
568.804,341.246
569.447,342.012
570.09,342.778
570.732,343.544
571.375,344.31
572.018,345.076
572.661,345.842
573.303,346.608
573.946,347.374
574.589,348.14
575.232,348.906
575.875,349.672
576.517,350.438
577.16,351.204
577.803,351.97
578.446,352.736
579.089,353.503
579.731,354.269
580.374,355.035
581.017,355.801
581.66,356.567
582.303,357.333
582.945,358.099
583.588,358.865
584.231,359.631
584.874,360.397
585.516,361.163
586.159,361.929
586.802,362.695
587.445,363.461
588.088,364.227
588.73,364.993
589.373,365.759
590.016,366.525
590.659,367.291
591.302,368.057
591.944,368.823
592.587,369.589
593.23,370.355
593.873,371.122
594.515,371.888
595.158,372.654
595.801,373.42
596.444,374.186
597.087,374.952
597.729,375.718
598.372,376.484
599.015,377.25
599.658,378.016
600.301,378.782
600.943,379.548
601.586,380.314
602.229,381.08
602.872,381.846
603.514,382.612
604.157,383.378
604.8,384.144
605.443,384.91
606.086,385.676
606.728,386.442
607.371,387.208
608.014,387.975
608.657,388.741
609.3,389.507
609.942,390.273
610.585,391.039
611.228,391.805
611.871,392.571
612.514,393.337
613.156,394.103
613.799,394.869
614.442,395.635
615.085,396.401
615.727,397.167
616.37,397.933
617.013,398.699
617.656,399.465
618.299,400.231
618.941,400.997
619.584,401.763
620.227,402.529
620.87,403.295
621.513,404.061
622.155,404.827
622.798,405.594
623.441,406.36
624.084,407.126
624.726,407.892
625.369,408.658
626.012,409.424
626.655,410.19
627.298,410.956
627.94,411.722
628.583,412.488
628.842,413.454
629.101,414.42
629.36,415.386
629.618,416.352
629.877,417.318
630.136,418.283
630.395,419.249
630.654,420.215
630.913,421.181
631.171,422.147
631.43,423.113
631.689,424.079
631.948,425.045
632.207,426.011
632.466,426.977
632.724,427.943
632.983,428.909
633.242,429.875
633.501,430.841
633.76,431.806
634.018,432.772
634.277,433.738
634.536,434.704
634.795,435.67
635.054,436.636
635.313,437.602
635.571,438.568
635.83,439.534
636.089,440.5
636.348,441.466
636.607,442.432
636.865,443.398
637.124,444.363
637.383,445.329
637.642,446.295
637.901,447.261
638.16,448.227
638.418,449.193
638.677,450.159
638.936,451.125
639.195,452.091
639.454,453.057
639.712,454.023
639.971,454.989
640.23,455.955
640.489,456.921
640.748,457.886
641.007,458.852
641.265,459.818
641.524,460.784
641.783,461.75
642.042,462.716
642.301,463.682
642.559,464.648
642.818,465.614
643.077,466.58
643.336,467.546
643.595,468.512
643.854,469.478
644.112,470.443
644.371,471.409
644.63,472.375
644.889,473.341
645.148,474.307
645.406,475.273
645.665,476.239
645.924,477.205
646.183,478.171
646.442,479.137
646.701,480.103
646.959,481.069
647.218,482.035
647.477,483.001
647.736,483.966
647.995,484.932
648.253,485.898
648.512,486.864
648.771,487.83
649.03,488.796
649.289,489.762
649.548,490.728
649.806,491.694
650.065,492.66
650.324,493.626
650.583,494.592
650.842,495.558
651.1,496.523
651.359,497.489
651.618,498.455
651.877,499.421
652.136,500.387
652.395,501.353
652.653,502.319
652.912,503.285
653.171,504.251
653.43,505.217
653.689,506.183
653.947,507.149
654.206,508.115
654.465,509.081
654.724,510.046
654.983,511.012
655.242,511.978
655.5,512.944
655.759,513.91
656.018,514.876
656.277,515.842
656.536,516.808
656.794,517.774
657.053,518.74
657.312,519.706
657.571,520.672
657.83,521.638
658.089,522.603
658.347,523.569
658.606,524.535
658.865,525.501
659.124,526.467
659.383,527.433
659.642,528.399
659.9,529.365
660.159,530.331
660.418,531.297
660.677,532.263
660.936,533.229
661.194,534.195
661.453,535.161
661.712,536.126
661.538,537.111
661.365,538.096
661.191,539.081
661.017,540.066
660.844,541.05
660.67,542.035
660.497,543.02
660.323,544.005
660.149,544.99
659.976,545.975
659.802,546.959
659.628,547.944
659.455,548.929
659.281,549.914
659.107,550.899
658.934,551.883
658.76,552.868
658.586,553.853
658.413,554.838
658.239,555.823
658.065,556.807
657.892,557.792
657.718,558.777
657.544,559.762
657.371,560.747
657.197,561.731
657.024,562.716
656.85,563.701
656.676,564.686
656.503,565.671
656.329,566.655
656.155,567.64
655.982,568.625
655.808,569.61
655.634,570.595
655.461,571.58
655.287,572.564
655.113,573.549
654.94,574.534
654.766,575.519
654.592,576.504
654.419,577.488
654.245,578.473
654.072,579.458
653.898,580.443
653.724,581.428
653.551,582.412
653.377,583.397
653.203,584.382
653.03,585.367
652.856,586.352
652.682,587.336
652.509,588.321
652.335,589.306
652.161,590.291
651.988,591.276
651.814,592.26
651.64,593.245
651.467,594.23
651.293,595.215
651.12,596.2
650.946,597.185
650.772,598.169
650.599,599.154
650.025,599.973
649.451,600.792
648.878,601.612
648.304,602.431
647.731,603.25
647.157,604.069
646.584,604.888
646.01,605.707
645.436,606.526
644.863,607.346
644.289,608.165
643.716,608.984
643.142,609.803
642.568,610.622
641.995,611.441
641.421,612.261
640.848,613.08
640.274,613.899
639.701,614.718
639.127,615.537
638.553,616.356
637.98,617.175
637.406,617.995
636.833,618.814
636.259,619.633
635.686,620.452
635.112,621.271
634.538,622.09
633.965,622.91
633.391,623.729
632.818,624.548
632.244,625.367
631.378,625.867
630.512,626.367
629.646,626.867
628.78,627.367
627.914,627.867
627.048,628.367
626.182,628.867
625.316,629.367
624.45,629.867
623.584,630.367
622.718,630.867
621.852,631.367
620.986,631.867
620.12,632.367
619.254,632.867
618.388,633.367
617.392,633.454
616.395,633.541
615.399,633.628
614.403,633.716
613.407,633.803
612.411,633.89
611.414,633.977
610.418,634.064
609.478,633.722
608.539,633.38
607.599,633.038
606.659,632.696
605.952,631.989
605.245,631.282
604.903,630.342
