58191898007.782654,138252710666.918274,-320082503.958108,213725184.790730
58783620697.076988,138002163089.019684,-307334077.207707,231622725.646273
59374264622.556778,137749083010.728027,-293583358.346605,248761144.012610
59963818945.209633,137493475076.063995,-278874913.582604,265084742.812625
60552272846.022766,137235343975.435196,-263256440.358860,280540568.659158
61139615526.181526,136974694445.550125,-246778618.071557,295078567.405800
61725836207.267570,136711531269.331253,-229494950.471636,308651727.787511
62310924131.456642,136445859275.827316,-211461599.744817,321216213.937782
62894868561.716003,136177683340.124695,-192737212.161063,332731487.602839
63477658782.001442,135907008383.258026,-173382735.137829,343160420.813006
64059284097.453941,135633839372.119919,-153461225.578962,352469399.628690
64639733834.595909,135358181319.369812,-133037649.434966,360628419.372501
65218997341.527054,135080039283.342056,-112178672.575838,367611171.513673
65797063988.119843,134799418367.953140,-90952443.264166,373395122.112710
66373923166.214561,134516323722.608017,-69428366.747951,377961581.489439
66949564289.813972,134230760542.105698,-47676872.740843,381295764.570014
67523976795.277580,133942734066.543915,-25769176.801533,383386841.216707
68097150141.515457,133652249581.223038,-3777036.844270,384227975.760657
68669073810.181664,133359312416.549118,18227493.808508,383816354.946957
69239737305.867279,133063927947.936081,40172315.295909,382153203.560845
69809130156.292953,132766101595.707153,61985530.413244,379243787.123984
70377241912.501099,132465838824.995453,83595692.537456,375097401.216501
70944062149.047592,132163145145.643692,104932050.754848,369727347.175631
71509580464.193085,131858026112.103134,125924790.782968,363150894.126698
72073786480.093887,131550487323.331741,146505270.442215,355389227.498431
72636669842.992355,131240534422.691422,166606248.625821,346467384.346619
73198220223.406891,130928173097.844528,186162106.924431,336414175.945773
73758427316.321472,130613409080.649551,205109063.268700,325262098.200166
74317280841.374741,130296248147.055984,223385377.146599,313047230.470306
74874770543.048615,129976696116.998322,240931546.120013,299809123.409803
75430886190.856491,129654758854.289383,257690493.498971,285590676.365735
75985617579.530945,129330442266.512695,273607747.125690,270438004.821039
76538954529.210968,129003752304.914169,288631609.271796,254400298.260221
77090886885.628784,128674694964.292908,302713317.660952,237529668.731291
77641404520.296127,128343276282.891296,315807197.598557,219880990.268986
78190497330.690109,128009502342.284180,327870805.125651,201511729.248869
78738155240.438553,127673379267.267349,338865061.023110,182481765.669407
79284368199.504898,127334913225.745224,348754375.383586,162853205.319133
79829126184.372589,126994110428.617676,357506762.352613,142690182.786071
80372419198.229004,126650977129.666122,365093944.527650,122058655.312060
80914237271.148819,126305519625.438812,371491446.405250,101026187.588290
81454570460.277008,125957744255.135345,376678676.192337,79661727.729930
81993408850.011230,125607657400.490402,380638995.256684,58035374.853938
82530742552.183746,125255265485.656662,383359774.491179,36218138.908013
83066561706.242859,124900574977.087006,384832436.910900,14281693.650129
83600856479.433838,124543592383.415878,385052485.892779,-7701876.056362
84133617066.979324,124184324255.339935,384019518.602522,-29660331.203498
84664833692.259186,123822777185.497849,381737224.326708,-51521538.183224
85194496606.989944,123458957808.349442,378213367.630075,-73213729.038787
85722596091.403595,123092872800.053970,373459756.476447,-94665760.398090
86249122454.425964,122724528878.347641,367492195.671764,-115807368.988530
86774066033.854462,122353932802.420456,360330426.193316,-136569421.641151
87297417196.535400,121981091372.792175,351998051.145168,-156884157.790078
87819166338.540741,121606011431.187637,342522449.212035,-176685422.660182
88339303885.344254,121228699860.411224,331934676.562286,-195908889.603505
88857820291.997223,120849163584.220673,320269358.169414,-214492270.377732
89374706043.303543,120467409567.200012,307564569.479559,-232375512.536339
89889951653.994278,120083444814.631866,293861709.255736,-249500983.494104
90403547668.901718,119697276372.368973,279205364.287463,-265813641.215470
90915484663.132858,119308911326.704910,263643166.482412,-281261191.819428
91425753242.242264,118918356804.244156,247225642.672321,-295794234.679035
91934344042.404465,118525619971.771347,230006057.287983,-309366395.797733
92441247730.585754,118130708036.119858,212040247.906312,-321934450.356930
92946455004.715408,117733628244.039612,193386453.562750,-333458435.346508
93449956593.856323,117334387882.064117,174105135.666905,-343901753.117205
93951743258.375137,116932994276.376877,154258791.365581,-353231266.543741
94451805790.111740,116529454792.677002,133911759.266513,-361417386.278985
94950135012.548203,116123776836.044067,113130017.563464,-368434150.335515
95446721780.977127,115715967850.802353,91980974.778750,-374259295.976575
95941556982.669418,115306035320.384262,70533253.547965,-378874323.658220
96434631537.041519,114893986767.193054,48856468.096325,-382264552.560075
96925936395.821930,114479829752.464920,27020996.277710,-384419167.090638
97415462543.217255,114063571876.130264,5097747.248143,-385331253.665299
97903200996.077591,113645220776.674271,-16842073.990705,-384997827.035280
98389142804.061371,113224784130.996887,-38727203.827467,-383419845.490961
98873279049.799530,112802269654.271927,-60486557.647478,-380602214.364728
99355600849.059113,112377685099.805618,-82049466.400972,-376553777.403429
99836099350.906281,111951038258.894379,-103345910.781267,-371287295.752364
100314765737.868683,111522336960.681885,-124306751.767676,-364819414.474157
100791591226.097229,111091589072.015518,-144863956.433959,-357170616.700227
101266567065.527237,110658802497.302017,-164950818.096233,-348365165.665380
101739684540.038971,110223985178.362534,-184502170.060945,-338431034.996051
102210934967.617523,109787145094.286942,-203454592.420148,-327399827.702756
102680309700.512131,109348290261.287521,-221746611.515473,-315306684.364147
103147800125.394821,108907428732.551865,-239318891.843218,-302190180.984502
103613397663.518417,108464568598.095215,-256114420.292425,-288092216.962884
104077093770.873932,108019717984.612061,-272078682.690087,-273057893.537486
104538879938.347351,107572885055.327072,-287159832.669650,-257135382.972174
104998747691.875671,107124078009.845352,-301308852.880606,-240375788.644262
105456688592.602448,106673305084.002090,-314479708.520419,-222832996.084250
105912694237.032578,106220574549.711426,-326629493.099859,-204563514.920746
106366756257.186462,105765894714.814789,-337718566.255677,-185626311.607422
106818866320.753555,105309273922.928452,-347710683.308546,-166082632.763262
107269016131.245224,104850720553.290543,-356573116.138843,-145995818.950296
107717197428.146927,104390243020.607330,-364276764.828367,-125431108.750668
108163401987.069824,103927849774.898849,-370796259.403069,-104455433.090798
108607621619.901611,103463549301.343933,-376110050.920654,-83137199.895762
109049848174.956772,102997350120.124557,-380200491.086854,-61546069.339614
109490073537.126129,102529260786.269577,-383053899.563199,-39752720.181929
109928289628.025726,102059289889.497787,-384660618.152849,-17828607.938553
110364488406.145035,101587446054.060349,-385015051.122092,4154284.086982
110798661866.994476,101113737938.582611,-384115691.032983,26123699.600910
111230802043.252319,100638174235.905304,-381965129.622683,48007368.363361
111660901004.910812,100160763672.925049,-378570053.459301,69733267.656780
112088950859.421677,99681515010.434296,-373941224.320852,91229884.166682
112514943751.840927,99200437042.960617,-368093444.468922,112426474.141520
112938871864.972992,98717538598.605377,-361045507.205914,133253319.659490
113360727419.514099,98232828538.881836,-352820133.297980,153641978.882419
113780502674.195023,97746315758.552536,-343443894.000075,173525528.322759
114198189925.923126,97258009185.466187,-332947121.522859,192838795.383760
114613781509.923660,96767917780.393875,-321363807.825508,211518579.742277
115027269799.880417,96276050536.864700,-308731492.601518,229503862.508217
115438647208.075638,95782416481.000778,-295091141.249407,246736002.489011
115847906185.529221,95287024671.351700,-280487013.495964,263158919.282882
116255039222.137222,94789884198.728302,-264966523.180573,278719263.291925
116660038846.809647,94291004186.035980,-248580089.532832,293366573.058227
117062897627.607559,93790393788.107285,-231380980.102433,307053420.561386
117463608171.879395,93288062191.533981,-213425145.349856,319735545.259227
117862163126.396591,92784018614.498550,-194771044.797102,331371977.698596
118258555177.488556,92278272306.605072,-175479464.583625,341925153.472646
118652777051.176788,91770832548.709549,-155613326.282709,351361018.165988
119044821513.308395,91261708652.749634,-135237486.910480,359649123.727833
119434681369.688797,90750909961.573822,-114418530.199533,366762716.469531
119822349466.213715,90238445848.770050,-93224549.401742,372678816.623170
120207818689.000443,89724325718.493729,-71724922.114867,377378289.148861
120591081964.518372,89208559005.295258,-49990077.876316,380845905.264318
120972132259.718796,88691155173.946884,-28091259.514271,383070394.010747
121350962582.163940,88172123719.269104,-6100279.471305,384044483.077078
121727565980.155228,87651474165.956482,15910727.499244,383764928.085705
122101935542.860870,87129216068.402893,37869553.732342,382232529.595352
122474064400.442673,86605359010.526245,59704168.544837,379452137.191664
122843945724.182053,86079912605.592667,81342967.019089,375432640.199511
123211572726.605362,85552886496.040115,102715016.131979,370186944.745203
123576938661.608429,85024290353.301498,123750296.800407,363731937.102640
123940036824.580322,84494133877.627228,144379940.575114,356088433.456518
124300860552.526382,83962426797.907257,164536459.906487,347281116.391774
124659403224.190475,83429178871.492584,184153971.113926,337338458.559082
125015658260.176483,82894399884.016235,203168409.399393,326292634.063121
125369619123.069061,82358099649.213730,221517735.442049,314179418.170059
125721279317.553543,81820288008.743057,239142133.282718,301038075.934020
126070632390.535156,81280974832.004059,255984199.345112,286911240.303979
126417671931.257416,80740170015.957397,271989122.539253,271844780.200313
126762391571.419785,80197883484.942947,287104855.448237,255887658.954228
127104784985.294510,79654125190.497696,301282276.612441,239091783.394700
127444845889.842667,79108905111.173203,314475343.898181,221511843.758601
127782568044.829514,78562233252.352478,326641238.875962,203205144.501784
128117945252.938965,78014119646.066406,337740502.044006,184231426.013315
128450971359.887299,77464574350.809692,347737158.624805,164652677.191175
128781640254.536102,76913607451.356277,356598834.545958,144532938.833625
129109945869.004410,76361229058.574356,364296862.102405,123938097.841494
129435882178.780060,75807449309.240784,370806374.696247,102935672.316137
129759443202.830215,75252278365.855148,376106389.972918,81594587.775620
130080623003.711166,74695726416.453247,380179880.627801,59984944.894865
130399415687.677246,74137803674.420181,383013832.152841,38177779.397417
130715815404.789001,73578520378.302933,384599286.832975,16244814.977264
131029816349.020523,73017886791.622513,384931373.389123,-5741789.604531
131341412758.366013,72455913202.685593,384009321.796223,-27709697.837623
131650598914.945511,71892609924.395752,381836462.975691,-49586655.536334
131957369145.109833,71327987294.064240,378420213.262727,-71300751.801199
132261717819.544662,70762055673.220261,373772043.767527,-92780678.844814
132563639353.373901,70194825447.420883,367907434.971133,-113955988.575595
132863128206.262131,69626307026.060425,360845817.105289,-134757343.833458
133160178882.516266,69056510842.179443,352610497.045656,-155116762.262074
133454785931.186432,68485447352.273300,343228572.584999,-174967850.982661
133746943946.166000,67913127036.100258,332730835.036758,-194246030.496830
134036647566.290802,67339560396.489182,321151661.143356,-212888746.575639
134323891475.437500,66764757959.146805,308528895.226686,-230835669.267742
134608670402.621155,66188730272.464561,294903722.425014,-248028878.555277
134890979122.091965,65611487907.325005,280320533.721060,-264413036.574128
135170812453.431168,65033041456.907845,264826783.294821,-279935546.667437
135448165261.646103,64453401536.495506,248472838.549537,-294546699.833324
135723032457.264450,63872578783.278358,231311822.979440,-308199809.340144
135995408996.427643,63290583856.159470,213399451.892476,-320851334.403344
136265289880.983444,62707427435.559021,194793860.886859,-332460993.842952
136532670158.577667,62123120223.218285,175555426.919852,-342991870.574472
136797544922.745041,61537672942.003220,155746581.808405,-352410507.640539
137059909312.999298,60951096335.707687,135431618.065893,-360686996.284754
137319758514.922333,60363401168.856262,114676487.102960,-367795056.325541
137577087760.252625,59774598226.506699,93548589.993571,-373712108.831914
137831892326.972656,59184698314.051964,72116561.215330,-378419340.859359
138084167539.395691,58593712257.021935,50450045.998419,-381901761.794980
138333908768.251495,58001650900.884720,28619472.141382,-384148250.704037
138581111430.771332,57408525110.847595,6695817.355962,-385151593.976556
138825770990.772095,56814345771.657616,-15249626.628761,-384908512.547425
139067882958.739502,56219123787.401802,-37145491.853085,-383419678.004201
139307442891.910583,55622870081.307037,-58920572.391261,-380689716.995245
139544446394.355133,55025595595.539558,-80504061.676944,-376727203.493944
139778889117.056427,54427311291.004143,-101825787.525762,-371544638.646152
140010766757.991058,53828028147.142914,-122816443.595077,-365158418.110373
140240075062.207916,53227757161.733826,-143407816.165422,-357588786.976596
140466809821.906219,52626509350.688789,-163533005.300733,-348859782.505305
140690966876.512756,52024295747.851501,-183126639.631623,-338999165.051547
140912542112.758301,51421127404.794891,-202125084.194087,-328038337.622354
141131531464.753082,50817015390.618286,-220466640.932338,-316012254.555912
141347930914.061401,50211970791.744225,-238091741.628185,-302959319.808098
141561736489.775360,49606004711.714966,-254943133.141871,-288921275.290559
141772944268.587830,48999128270.988686,-270966054.934542,-273943079.631209
141981550374.864349,48391352606.735329,-286108408.887569,-258072777.632098
142187550980.714355,47782688872.632195,-300320921.438128,-241361360.591416
142390942306.061432,47173148238.659195,-313557298.016062,-223862617.547157
142591720618.712616,46562741890.893814,-325774369.698520,-205632977.400809
142789882234.426971,45951481031.305786,-336932231.902623,-186731341.800955
142985423516.983185,45339376877.551445,-346994374.820692,-167218908.618525
143178340878.246368,44726440662.767822,-355927805.176798,-147158985.835653
143368630778.233795,44112683635.366432,-363703158.757818,-126616795.704927
143556289725.179993,43498117058.826797,-370294803.057525,-105659269.119141
143741314275.600739,42882752211.489685,-375680929.278838,-84354830.264673
143923701034.356384,42266600386.350044,-379843632.876800,-62773171.812442
144103446654.714081,41649672890.849731,-382768981.801235,-40985021.123899
144280547838.409210,41031981046.669914,-384447071.619032,-19061898.206951
144455001335.705963,40413536189.523232,-384872066.764706,2924133.564040
144626803945.456970,39794349668.945709,-384042227.283660,24900722.664243
144795952515.162048,39174432848.088394,-381959920.591330,46795488.995875
144962443941.026123,38553797103.508759,-378631617.965049,68536286.008822
145126275168.016083,37932453824.961838,-374067875.702525,90051463.351867
145287443189.916992,37310414415.191147,-368283301.107074,111270127.915757
145445945049.387177,36687690289.719337,-361296503.679040,132122401.085262
145601777838.012543,36064292876.638626,-353130032.088911,152539670.064830
145754938696.359924,35440233616.400993,-343810297.665235,172454831.284108
145905424814.029633,34815523961.608154,-333367485.237250,191802524.120597
146053233429.707001,34190175376.801289,-321835452.219957,210519353.484299
146198361831.213043,33564199338.250576,-309251616.815372,228544100.173675
146340807355.554321,32937607333.744503,-295656836.130870,245817918.308093
146480567388.971680,32310410862.378948,-281095274.892761,262284519.540367
146617639366.988403,31682621434.346073,-265614265.274404,277890344.124539
146752020774.457123,31054250570.723000,-249264158.181294,292584719.231442
146883709145.606079,30425309803.260288,-232098166.160541,306320005.145384
147012702064.084381,29795810674.170219,-214172197.949320,319051730.124204
147138997163.006287,29165764735.914883,-195544684.564554,330738714.755084
147262592124.994690,28535183550.994072,-176276396.778768,341343186.592016
147383484682.223663,27904078691.733002,-156430253.834096,350830885.728560
147501672616.460083,27272461740.069839,-136071123.320686,359171161.759588
147617153759.104309,26640344287.343056,-115265612.283646,366337062.341843
147729925991.230011,26007737934.078606,-94081849.814221,372305413.301932
147839987243.623077,25374654289.776943,-72589261.610961,377056889.988758
147947335496.819550,24741104972.699856,-50858337.246313,380576079.350033
148051968781.142731,24107101609.657162,-28960391.122824,382851532.049247
148153885176.739288,23472655835.793224,-6967318.330550,383875803.843794
148253082813.614532,22837779294.373325,15048653.194608,383645485.422856
148349559871.666687,22202483636.569881,37015212.677313,382161219.953496
148443314580.720398,21566780521.248528,58860217.067517,379427707.696700
148534345220.559052,20930681614.754044,80511940.550993,375453697.217818
148622650120.956512,20294198590.696148,101899321.450941,370251962.910227
148708227661.707672,19657343129.735161,122952205.080443,363839268.757964
148791076272.658203,19020126919.367527,143601581.265737,356236318.463813
148871194433.733368,18382561653.711227,163779815.452255,347467692.247512
148948580674.965942,17744659033.291054,183420872.514184,337561770.761594
149023233576.523193,17106430764.823778,202460532.598648,326550646.671506
149095151768.732880,16467888561.003193,220836598.533682,314470024.498259
149164333932.108429,15829044140.285049,238489094.502912,301359109.326801
149230778797.373138,15189909226.671894,255360455.830076,287260484.945969
149294485145.483459,14550495549.497795,271395709.816893,272219981.914260
149355451807.651337,13910814843.212969,286542647.635242,256286535.949619
149413677665.365692,13270878847.168320,300751987.288909,239512036.932471
149469161650.412964,12630699305.399881,313977527.634120,221951168.701346
149521902744.896637,11990287966.413179,326176293.386786,203661239.721461
149571899981.255951,11349656582.967505,337308670.955161,184702004.629647
149619152442.283661,10708816911.860109,347338534.828385,165135476.613741
149663659261.142822,10067780713.710333,356233364.134376,145025730.579011
149705419621.382721,9426559752.743652,363964348.865443,124438697.094025
149744432756.953827,8785165796.575665,370506485.167921,103441947.196816
149780697952.221863,8143610615.996016,375838659.013452,82104468.279368
149814214541.980927,7501905984.752259,379943717.523532,60496431.451362
149844981911.465637,6860063679.333671,382808527.213103,38688951.006294
149872999496.362457,6218095478.755003,384424018.458224,16753836.864560
149898266782.820007,5576013164.340199,384785215.578937,-5236658.864251
149920783307.458466,4933828519.506065,383891252.059727,-27210099.789995
149940548657.378143,4291553329.545898,381745370.600936,-49094125.961966
149957562470.166901,3649199381.413084,378354907.895868,-70816715.528094
149971824433.906921,3006778463.504662,373731264.247948,-92306445.303973
149983334287.180359,2364302365.444866,367889858.365126,-113492748.136861
149992091819.074066,1721782877.868643,360850067.878993,-134306164.948178
149998096869.183563,1079231792.205147,352635156.317719,-154678589.427014
150001349327.615814,436660900.461225,343272187.400938,-174543503.526616
150001849134.991364,-205918004.995109,332791927.610082,-193836202.178129
149999596282.445343,-848493131.651210,321228738.012922,-212494005.966232
149994590811.627594,-1491052687.066334,308620456.285016,-230456460.888392
149986832814.701904,-2133584879.088176,295008269.778028,-247665524.717396
149976322434.344269,-2776077916.069398,280436580.345240,-264065739.877305
149963059863.740295,-3418520007.084149,264952861.462838,-279604393.098186
149947045346.581604,-4060899362.144568,248607507.999357,-294231662.409797
149928279177.061340,-4703204192.417278,231453678.804649,-307900752.249522
149906761699.868713,-5345422710.439848,213547132.132868,-320568017.582677
149882493310.182678,-5987543130.337235,194946053.798212,-332193077.959875
149855474453.664642,-6629553668.038202,175710877.900570,-342738922.370695
149825705626.450287,-7271442541.491689,155904099.958502,-352172005.607589
149793187375.140411,-7913197970.883157,135590082.351169,-360462336.647421
149757920296.790863,-8554808178.850888,114834852.094625,-367583559.313292
149719905038.901520,-9196261390.702240,93705891.151407,-373513025.221773
149679142299.404480,-9837545834.629847,72271919.681234,-378231858.775213
149635632826.651154,-10478649741.927774,50602672.867123,-381725013.747923
149589377419.398438,-11119561347.207611,28768672.176479,-383981320.856430
149540376926.794159,-11760268888.614498,6840992.122159,-384993525.609239
149488632248.361328,-12400760608.043102,-15108976.242104,-384758315.705493
149434144333.981689,-13041024751.353502,-37009763.736825,-383276337.292292
149376914183.878235,-13681049568.587021,-58790061.963322,-380552199.489030
149316942848.596741,-14320823314.181969,-80378961.278204,-376594466.730718
149254231428.986572,-14960334247.189304,-101706186.465400,-371415638.654510
149188781076.180328,-15599570631.488218,-122702328.839509,-365032117.437069
149120592991.572754,-16238520736.001617,-143299073.659256,-357464162.667861
149049668426.798645,-16877172834.911526,-163429421.903322,-348735834.000158
148976008683.709808,-17515515207.874378,-183027905.648968,-338874921.945715
148899615114.351135,-18153536140.236221,-202030796.483040,-327912867.263177
148820489120.935822,-18791223923.247799,-220376306.552260,-315884669.430705
148738632155.819489,-19428566854.279537,-238004782.014361,-302828784.690645
148654045721.473541,-20065553237.036419,-254858888.774745,-288787014.112438
148566731370.457581,-20702171381.772728,-270883790.479193,-273804382.046277
148476690705.390839,-21338409605.506680,-286027318.778350,-257929005.243562
148383925378.922699,-21974256232.234932,-300240135.883930,-241211952.811368
148288437093.702362,-22609699593.146946,-313475889.401947,-223707097.058276
148190227602.347565,-23244728026.839249,-325691359.359283,-205470955.189164
148089298707.412354,-23879329879.529518,-336846597.243064,-186562521.727678
147985652261.353943,-24513493505.270565,-346905056.755907,-167043091.496679
147879290166.498718,-25147207266.164143,-355833715.863552,-146976072.977229
147770214375.007233,-25780459532.574608,-363603189.585160,-126426791.901819
147658426888.838409,-26413238683.342461,-370187832.861282,-105462285.021502
147543929759.712646,-27045533105.997681,-375565832.740707,-84151084.120522
147426725089.074219,-27677331196.972942,-379719289.064669,-62562990.534143
147306815028.052643,-28308621361.816639,-382634282.803373,-40768840.650318
147184201777.423096,-28939392015.405758,-384300931.221243,-18840263.134926
147058887587.566040,-29569631582.158562,-384713429.116680,3150571.098731
146930874758.425873,-30199328496.247116,-383870075.498957,25131204.868077
146800165639.468658,-30828471201.809620,-381773285.224798,47029155.063015
146666762629.638977,-31457048153.162552,-378429585.312228,68772175.522191
146530668177.315796,-32085047815.012642,-373849595.867733,90288520.420034
146391884780.267578,-32712458662.668640,-368047995.790242,111507206.014575
146250414985.606323,-33339269182.252888,-361043473.635841,132358268.562635
146106261389.740845,-33965467870.912693,-352858664.223888,152773016.257783
145959426638.328979,-34591043237.031502,-343520071.723107,172684273.190067
145809913426.229065,-35215983800.439850,-333057980.062897,192026613.559962
145657724497.450378,-35840278092.626144,-321506351.562272,210736584.689317
145502862645.102814,-36463914656.947166,-308902714.653868,228752917.739341
145345330711.345490,-37086882048.838394,-295288041.506312,246016725.444130
145185131587.334564,-37709168836.024109,-280706616.224039,262471686.568890
145022268213.170135,-38330763598.727242,-265205894.143401,278064217.175114
144856743577.842255,-38951654929.879021,-248836352.565805,292743629.093135
144688560719.175995,-39571831435.328362,-231651333.092799,306462276.243270
144517722723.775635,-40191281734.051033,-213706875.574790,319175689.594810
144344232726.968048,-40809994458.358566,-195061543.573013,330842701.600663
144168093912.745026,-41427958254.106934,-175776241.177826,341425560.896952
143989309513.704834,-42045161780.904961,-155914021.034790,350890037.922149
143807882810.992828,-42661593712.322502,-135539883.506022,359205521.908077
143623817134.241211,-43277242736.098343,-114720567.034196,366345109.449016
143437115861.507843,-43892097554.347839,-93524329.970200,372285684.592266
143247782419.214233,-44506146883.770302,-72020724.357448,377007990.140837
143055820282.082611,-45119379455.856110,-50280362.417112,380496689.641230
142861232973.072083,-45731784017.093552,-28374676.728368,382740419.366427
142664024063.313934,-46343349329.175369,-6375675.325657,383731829.509614
142464197172.046082,-46954064169.205048,15644306.877122,383467613.783698
142261755966.546539,-47563917329.902809,37612858.791718,381948526.673481
142056704162.066162,-48172897619.811317,59457744.375479,379179387.702741
141849045521.760315,-48780993863.501091,81107152.747378,375169072.243132
141638783856.619843,-49388194901.775612,102489945.641146,369930488.587894
141425923025.401031,-49994489591.876152,123535900.753229,363480541.221493
141210466934.554810,-50599866807.686287,144175949.705465,355840080.417737
140992419538.154938,-51204315439.936089,164342409.536194,347033838.477225
