100,103.248,106.423,109.463,112.317,114.95,117.341,119.48,121.367,123.006,124.404,125.57,126.512,127.237,127.754,128.065,128.174,128.084,127.794,127.301,126.604,125.696,124.57,123.217,121.627,119.785,117.676,115.281,112.58,109.55,106.165,102.399,98.227,93.6244,88.5743,83.0701,77.1224,70.7644,64.0584,57.097,50,
100,102.994,105.931,108.76,111.438,113.932,116.219,118.285,120.125,121.736,123.12,124.281,125.222,125.948,126.462,126.767,126.865,126.755,126.437,125.909,125.166,124.204,123.016,121.592,119.924,118,115.805,113.325,110.542,107.44,104,100.202,96.0317,91.4752,86.5269,81.1909,75.4857,69.4473,63.1324,56.6185,50,
100,102.797,105.548,108.209,110.743,113.12,115.317,117.317,119.112,120.694,122.06,123.212,124.148,124.87,125.38,125.677,125.762,125.634,125.291,124.731,123.948,122.939,121.696,120.212,118.478,116.484,114.219,111.67,108.825,105.669,102.191,98.3785,94.2222,89.7178,84.8671,79.6811,74.1822,68.4067,62.4056,56.2445,50,
100,102.646,105.254,107.784,110.205,112.489,114.611,116.556,118.311,119.866,121.216,122.357,123.288,124.006,124.51,124.8,124.873,124.728,124.363,123.774,122.957,121.907,120.617,119.082,117.292,115.24,112.917,110.313,107.417,104.221,100.717,96.8982,92.7609,88.3066,83.5426,78.484,73.1553,67.5916,61.839,55.9537,50,
100,102.535,105.036,107.469,109.805,112.017,114.084,115.985,117.709,119.244,120.581,121.714,122.64,123.354,123.855,124.138,124.202,124.043,123.659,123.046,122.199,121.114,119.785,118.205,116.369,114.268,111.896,109.246,106.31,103.082,99.5582,95.736,91.6166,87.2052,82.5128,77.5571,72.3634,66.9654,61.4049,55.7315,50,
100,102.458,104.886,107.252,109.529,111.692,113.72,115.593,117.297,118.818,120.149,121.279,122.204,122.917,123.416,123.696,123.753,123.584,123.184,122.551,121.68,120.565,119.202,117.585,115.709,113.567,111.154,108.465,105.494,102.239,98.6974,94.8712,90.7641,86.3847,81.7463,76.8682,71.7758,66.5015,61.0839,55.5673,50,
100,102.413,104.796,107.123,109.367,111.503,113.511,115.37,117.066,118.585,119.916,121.05,121.978,122.696,123.197,123.476,123.53,123.354,122.944,122.295,121.404,120.265,118.874,117.225,115.315,113.137,110.689,107.964,104.962,101.681,98.1217,94.2871,90.1841,85.8233,81.2197,76.3934,71.3702,66.181,60.862,55.4537,50,
100,102.396,104.764,107.078,109.312,111.443,113.449,115.311,117.013,118.54,119.881,121.025,121.964,122.69,123.198,123.482,123.537,123.358,122.941,122.282,121.375,120.217,118.802,117.128,115.188,112.979,110.498,107.742,104.71,101.402,97.821,93.9714,89.8619,85.5046,80.9156,76.1157,71.1306,65.9903,60.7293,55.3856,50,
100,102.407,104.786,107.113,109.361,111.507,113.531,115.412,117.134,118.681,120.042,121.205,122.162,122.904,123.424,123.717,123.778,123.601,123.181,122.515,121.598,120.425,118.992,117.295,115.33,113.093,110.583,107.796,104.734,101.397,97.7886,93.9157,89.7877,85.4175,80.8223,76.0233,71.0461,65.9202,60.6792,55.3596,50,
100,102.444,104.861,107.225,109.511,111.695,113.755,115.672,117.429,119.009,120.401,121.593,122.575,123.339,123.877,124.185,124.256,124.085,123.668,123,122.076,120.893,119.445,117.73,115.743,113.481,110.943,108.126,105.032,101.662,98.0208,94.1152,89.9555,85.5555,80.9329,76.1092,71.1102,65.9653,60.7078,55.3734,50,
100,102.509,104.99,107.417,109.763,112.006,114.123,116.093,117.9,119.526,120.96,122.19,123.205,123.998,124.562,124.89,124.976,124.817,124.406,123.74,122.814,121.624,120.166,118.436,116.431,114.146,111.581,108.734,105.606,102.199,98.5173,94.5687,90.3636,85.9162,81.2444,76.3704,71.32,66.1232,60.8132,55.4262,50,
100,102.6,105.172,107.688,110.12,112.444,114.637,116.678,118.55,120.236,121.724,123.001,124.058,124.888,125.482,125.835,125.943,125.799,125.399,124.74,123.816,122.624,121.16,119.418,117.397,115.092,112.501,109.624,106.459,103.01,99.2809,95.2786,91.014,86.5012,81.7583,76.8079,71.6763,66.3943,60.9958,55.518,50,
100,102.721,105.411,108.042,110.584,113.012,115.302,117.433,119.386,121.145,122.698,124.032,125.14,126.012,126.643,127.027,127.16,127.036,126.653,126.004,125.087,123.897,122.43,120.681,118.647,116.323,113.708,110.8,107.597,104.102,100.317,96.251,91.9126,87.3161,82.4798,77.4264,72.1832,66.7817,61.2577,55.6501,50,
100,102.872,105.71,108.484,111.163,113.719,116.127,118.365,120.415,122.261,123.89,125.291,126.456,127.377,128.051,128.471,128.633,128.535,128.17,127.537,126.631,125.447,123.981,122.229,120.185,117.847,115.209,112.27,109.027,105.482,101.636,97.4954,93.0693,88.371,83.4185,78.2348,72.8482,67.2917,61.6033,55.8246,50,
100,103.055,106.074,109.021,111.865,114.573,117.122,119.486,121.649,123.594,125.309,126.785,128.014,128.992,129.712,130.172,130.368,130.298,129.957,129.343,128.452,127.279,125.819,124.067,122.019,119.669,117.012,114.044,110.761,107.162,103.249,99.0253,94.4981,89.68,84.5883,79.2462,73.683,67.9337,62.0392,56.045,50,
100,103.275,106.509,109.663,112.701,115.589,118.299,120.809,123.1,125.156,126.968,128.526,129.826,130.862,131.634,132.137,132.37,132.331,132.018,131.427,130.555,129.397,127.948,126.203,124.155,121.798,119.126,116.131,112.81,109.158,105.174,100.858,96.2179,91.2625,86.0085,80.4789,74.7038,68.7209,62.5748,56.3161,50,
100,103.536,107.025,110.422,113.686,116.781,119.678,122.352,124.785,126.964,128.88,130.526,131.9,132.999,133.823,134.372,134.644,134.639,134.356,133.792,132.943,131.806,130.374,128.641,126.6,124.243,121.561,118.546,115.19,111.486,107.428,103.017,98.2526,93.1437,87.7044,81.9569,75.9324,69.6713,63.2229,56.6447,50,
100,103.844,107.632,111.313,114.84,118.172,121.279,124.136,126.725,129.035,131.061,132.798,134.248,135.411,136.288,136.882,137.195,137.226,136.975,136.441,135.621,134.509,133.101,131.388,129.362,127.013,124.33,121.302,117.918,114.166,110.038,105.528,100.632,95.3552,89.7084,83.712,77.3977,70.8088,64.0008,57.0398,50,
100,104.206,108.346,112.358,116.188,119.79,123.131,126.187,128.943,131.391,133.529,135.359,136.883,138.108,139.037,139.675,140.027,140.094,139.878,139.377,138.589,137.509,136.132,134.447,132.446,130.116,127.444,124.415,121.013,117.223,113.03,108.423,103.393,97.9369,92.0619,85.7851,79.1375,72.1656,64.9318,57.5136,50,
100,104.635,109.189,113.586,117.763,121.668,125.267,128.537,131.468,134.057,136.307,138.224,139.819,141.1,142.076,142.755,143.143,143.246,143.065,142.6,141.849,140.808,139.469,137.824,135.859,133.562,130.915,127.899,124.496,120.682,116.438,111.742,106.579,100.938,94.8171,88.2289,81.2017,73.7842,66.0473,58.0829,50,
100,105.146,110.189,115.035,119.608,123.852,127.732,131.228,134.336,137.062,139.416,141.413,143.068,144.396,145.411,146.125,146.546,146.682,146.535,146.109,145.4,144.404,143.114,141.519,139.606,137.357,134.754,131.773,128.388,124.573,120.296,115.528,110.243,104.418,98.0401,91.1118,83.656,75.7222,67.3902,58.7707,50,
100,105.76,111.386,116.757,121.783,126.402,130.58,134.306,137.587,140.439,142.883,144.944,146.644,148.006,149.049,149.787,150.234,150.399,150.287,149.9,149.237,148.294,147.063,145.532,143.687,141.507,138.971,136.05,132.713,128.924,124.644,119.833,114.447,108.451,101.813,94.5221,86.5884,78.0584,69.0207,59.6096,50,
100,106.509,112.836,118.825,124.366,129.392,133.879,137.83,141.267,144.223,146.734,148.835,150.559,151.936,152.99,153.741,154.205,154.393,154.313,153.967,153.355,152.473,151.312,149.861,148.102,146.015,143.572,140.743,137.489,133.766,129.525,124.711,119.263,113.124,106.241,98.5748,90.1172,80.9023,71.0244,60.6472,50,
100,107.44,114.623,121.342,127.462,132.922,137.714,141.867,145.428,148.453,150.994,153.102,154.821,156.188,157.234,157.982,158.452,158.656,158.604,158.299,157.743,156.93,155.852,154.497,152.846,150.877,148.56,145.86,142.733,139.127,134.98,130.221,124.771,118.542,111.45,103.419,94.4033,84.4093,73.5273,61.9548,50,
100,108.628,116.875,124.457,131.219,137.119,142.188,146.496,150.127,153.165,155.687,157.758,159.435,160.762,161.775,162.502,162.963,163.175,163.147,162.884,162.387,161.652,160.67,159.428,157.908,156.087,153.932,151.405,148.457,145.028,141.046,136.423,131.056,124.824,117.598,109.249,99.6675,88.8044,76.7207,63.6447,50,
100,110.197,119.792,128.391,135.838,142.148,147.424,151.802,155.418,158.394,160.83,162.81,164.399,165.65,166.602,167.286,167.725,167.935,167.926,167.704,167.27,166.62,165.747,164.637,163.273,161.63,159.676,157.37,154.661,151.483,147.754,143.371,138.204,132.099,124.87,116.311,106.213,94.42,80.9064,65.9034,50,
100,112.368,123.706,133.478,141.595,148.21,153.557,157.87,161.351,164.161,166.429,168.252,169.702,170.836,171.697,172.316,172.716,172.913,172.917,172.735,172.368,171.812,171.06,170.101,168.916,167.483,165.771,163.739,161.334,158.489,155.116,151.1,146.292,140.499,133.473,124.91,114.455,101.756,86.5813,69.0626,50,
100,115.57,129.185,140.218,148.854,155.541,160.725,164.77,167.953,170.472,172.475,174.065,175.32,176.297,177.035,177.565,177.91,178.083,178.095,177.952,177.654,177.199,176.581,175.789,174.808,173.616,172.186,170.479,168.447,166.024,163.121,159.622,155.366,150.13,143.614,135.4,124.942,111.567,94.6005,73.7658,50,
100,120.727,137.245,149.355,158.063,164.374,169.03,172.534,175.217,177.3,178.932,180.214,181.218,181.995,182.58,183,183.274,183.414,183.429,183.323,183.097,182.75,182.277,181.668,180.911,179.988,178.877,177.546,175.951,174.037,171.724,168.902,165.417,161.044,155.45,148.136,138.347,124.968,106.488,81.3999,50,
100,130.092,149.714,161.895,169.669,174.862,178.488,181.118,183.082,184.58,185.738,186.641,187.343,187.884,188.29,188.582,188.773,188.871,188.884,188.814,188.662,188.428,188.107,187.693,187.178,186.549,185.789,184.875,183.776,182.449,180.834,178.845,176.357,173.178,169.007,163.347,155.342,143.468,124.986,95.3455,50,
,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,,
